?matrix_file	?character_number	?character_text	?state_symbol	?state_text	?entity_id	?entity_name	?quality_id	?quality_name	?related_entity_id	?related_entity_name	?attributes
Scott_2005.xml	154	Inner metatarsal tubercle of female, length compared to length of Digit V (as measured from the base of the subarticular tubercle to tip of Digit V)	0	shorter than or equal to Digit V	http://purl.org/phenoscape/uuid/986ea25d-ee19-4858-8ade-1d04198af8a4	[inner metatarsal tubercle and (inheres_in some female organism)]	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0006052	digit 5	size
DiDario_1999.xml	22	Relação entre os parietais	0	encontrando-se em sua região anterior	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	structure
Scott_2005.xml	31	If metasternum ossified, shape	1	long, narrow and tapering markedly anteriorly to posteriorly, length up to 3.5 times maximum width	http://purl.org/phenoscape/uuid/ccc09967-a106-42a7-8923-09c9daa460f1	[xiphoid process and (bearer of some ossified)]	http://purl.obolibrary.org/obo/PATO_0000122	length	http://purl.org/phenoscape/uuid/ca8cd063-7561-44a1-ad83-dda7544d03dd	[width and (inheres_in some xiphoid process)]	size
Nesbitt_2011.xml	383	Metatarsals, midshaft diameters:	0	I and V subequal or greater than II-IV	http://purl.org/phenoscape/uuid/0a61094f-2d98-404d-9c28-8e75f97b271e	[diameter and (inheres_in some (ff06ad9c-ece3-4044-869b-217b20728cf6 and (part_of some metatarsal bone of digit 1)))]	http://purl.obolibrary.org/obo/PATO_0000586	increased size	http://purl.org/phenoscape/uuid/f7bb21e2-cfa1-4ea3-b753-3013ceac789d	[diameter and (inheres_in some (ff06ad9c-ece3-4044-869b-217b20728cf6 and (part_of some e895-6548-4f21-b7f6-9054a1b9cbd0)))]	size
Albert_2001.xml	137	Orientation of hyomandibula	0	main axis of hyomandibula oblique to main axis of neurocranium	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	position
Albert_2001.xml	137	Orientation of hyomandibula	1	main axis of hyomandibula oriented horizontally, parallel to main axis of neurocranium	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	position
Coburn_Cavender_1992.xml	18	Infraorbital and preoperculomandibular canals	0	joined	http://purl.obolibrary.org/obo/UBERON_2001813	preopercular sensory canal	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_2001811	infraorbital sensory canal	structure
Shibatta_1998.xml	8	Frontal (alargamento, figura 12)	1	esta largura é de aproximadamente 12,3%. Em algumas espécies de Pseudopimelodidae este par pode ter largura maior ou igual a 21% ou menor ou iguala 25%	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	size
Shibatta_1998.xml	8	Frontal (alargamento, figura 12)	2	maior que 25%	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	size
Shibatta_1998.xml	8	Frontal (alargamento, figura 12)	0	primitivamente em Siluriformes o par de ossos frontais é largo, porém menor que 20% do comprimento do neurocrânio na altura dos olhos	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	size
Tyler_etal_2003.xml	52	Degree of hypural fusion (\"+\" indicates fused together)	1	hypurals 1 + 2 fused to centrum and hypurals 3 + 4 free from centrum	http://purl.obolibrary.org/obo/UBERON_2001562	hypural 3	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	structure
Arratia_1999.xml	52	Articular bone	3	partially fused with anguloretroarticular late in ontogeny	http://purl.obolibrary.org/obo/UBERON_2001805	articular bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0004744	articular/anguloarticular	structure
Ruta_and_Coates_2007.xml	256	Humerus 9	0	Distal extremity of ectepicondyle ridge aligned with ulnar condyle	http://purl.org/phenoscape/uuid/49053e53-c667-4fd3-808a-9ef98656cf62	[distal margin and (part_of some ectepicondylar flange)]	http://purl.obolibrary.org/obo/PATO_0001653	aligned with	http://purl.obolibrary.org/obo/UBERON_3000784	ulnar condyle	position
Arratia_1999.xml	52	Articular bone	1	fused with angular and retroarticular bones	http://purl.obolibrary.org/obo/UBERON_2001805	articular bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2000422	retroarticular	structure
Arratia_1999.xml	52	Articular bone	1	fused with angular and retroarticular bones	http://purl.obolibrary.org/obo/UBERON_2001805	articular bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/PATO_0001977	angular	structure
Arratia_1999.xml	52	Articular bone	2	fused with angular	http://purl.obolibrary.org/obo/UBERON_2001805	articular bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/PATO_0001977	angular	structure
DiDario_2004.xml	30	Relação entre extra-escapulares e parietais (Grande, 1985#3; Lecointre e Nelson,  1996#7; Johnson e Patterson, 1996#20)	1	extra-escapulares e parietais independentes	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000663	extrascapula	structure
Benson_2012.xml	190	Interclavicle, shape of posterior margin of head	0	distinctly offset from shaft by posterolateral emargination	http://purl.org/phenoscape/uuid/4db7f588-e66b-442c-a8e5-928ee1c41c45	[posterior margin and (part_of some (proximal region and (part_of some interclavicle)))]	http://purl.obolibrary.org/obo/PATO_0002436	offset	http://purl.org/phenoscape/uuid/6e1b7c4e-8069-4252-bf27-9bd4d05b0168	[diaphysis and (part_of some interclavicle)]	position
Lucena-Menezes-1998.xml	27	Bony bridge formed by dorsolateral extension of coracoid and median blade from cleithrum	1	inclined at angle of nearly 45 degrees in relation to median honzontal plan of body	http://purl.org/phenoscape/uuid/83eea5fc-18ee-44ef-8b80-c104456365e5	[anatomical projection and (part_of some coracoid bone)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/e7d276d2-4bd0-44ce-ae39-57e7a3ad9a50	[anatomical projection and (part_of some cleithrum)]	position
dePinna_1993.xml	204	Parapophyses of the anterior free vertebrae	1	twice or more as long as the diameter of the central parapophyses of anterior free vertebra elongate	http://purl.org/phenoscape/uuid/12979022-0400-4e5a-a00f-b0642d553229	[parapophysis and (part_of some trunk vertebra)]	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0003109	parapophysis	size
Soares-Porto_1998.xml	30	Anterior distal radials of anal-fin enlarged	1	anterior distal radials are about twice the size of the posterior elements	http://purl.org/phenoscape/uuid/f7e8df32-89c5-433d-9544-62e8a80fe620	[anal fin distal radial bone and (part_of some anterior region)]	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.org/phenoscape/uuid/a4a8c03f-f0e7-4b3d-949d-3038b829ff27	[anal fin distal radial bone and (part_of some posterior region)]	size
Ruta_2011.xml	1	Cleithrum attachment to scapulocoracoid	3	separate bones	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0004753	scapulocoracoid	structure
Carroll_2007.xml	98	Lateral margin of tibia	0	straight and overlapped by fibula	http://purl.org/phenoscape/uuid/7118b2a1-b587-4890-a453-1357aafcd372	[lateral margin and (part_of some tibia)]	http://purl.obolibrary.org/obo/PATO_0002489	overlapped by	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	structure
Armbruster_2004.xml	116	Sphenotic, external contact with posteriormost infraorbital	1	absent	http://purl.obolibrary.org/obo/UBERON_2000587	sphenotic	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_2001674	infraorbital 6	structure
de_Carvalho_1996.xml	53	Flexor caudalis muscle	0	restricted to hemal processes of caudal fin	http://purl.obolibrary.org/obo/UBERON_4300030	flexor caudalis muscle	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001364	hemal spine	position
de_Carvalho_1996.xml	53	Flexor caudalis muscle	2	extending anterior to origin of caudal fin	http://purl.obolibrary.org/obo/UBERON_4300030	flexor caudalis muscle	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_4000164	caudal fin	position
de_Carvalho_1996.xml	53	Flexor caudalis muscle	1	extending to origin of caudal fin	http://purl.obolibrary.org/obo/UBERON_4300030	flexor caudalis muscle	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_4000164	caudal fin	position
Hoshino_2001.xml	7	Articulation of hyomandibular to cranium	1	articulated with long posterodorsal process	http://purl.org/phenoscape/uuid/69b8afd7-6b59-4c86-a1d1-38a8ce494638	[anatomical projection and (part_of some (postero-dorsal region and (part_of some hyomandibular bone)))]	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.obolibrary.org/obo/UBERON_0010323	cranial skeletal system	structure
Royero_1999.xml	137	Basal radials of anal fin	0	in adult males interdigitating with haemal spines	http://purl.org/phenoscape/uuid/214877b0-9d20-487e-8c23-847912ec343d	[anal fin proximal radial bone and (part_of some male organism)]	http://purl.obolibrary.org/obo/PATO_0001960	interdigitated	http://purl.obolibrary.org/obo/UBERON_2001364	hemal spine	shape
Ruta_2011.xml	1	Cleithrum attachment to scapulocoracoid	1	via a single dorsal process of the scapulocorocoid that lies flush against the internal surface of the cleithrum	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	http://purl.obolibrary.org/obo/PATO_0001667	attached to	http://purl.obolibrary.org/obo/UBERON_0004753	scapulocoracoid	structure
Ruta_2011.xml	1	Cleithrum attachment to scapulocoracoid	0	tripodal, via three processes of the scapulocoracoid	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	http://purl.obolibrary.org/obo/PATO_0001667	attached to	http://purl.obolibrary.org/obo/UBERON_0004753	scapulocoracoid	structure
Nesbitt_2011.xml	343	Fibula, medial face of the distal portion:	1	banked with an articular facet that articulates with the astragalus	http://purl.org/phenoscape/uuid/d172d840-1309-4fa7-9524-a67d77ac8c1a	[articular surface and (part_of some (medial side and (part_of some (distal region and (part_of some fibula)))))]	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.obolibrary.org/obo/UBERON_0001450	calcaneus	structure
Friel_1994.xml	53	Orientation of parapophysis of fifth centrum	0	parapophysis of fifth centrum directed lateral or slightly posteriorly	http://purl.obolibrary.org/obo/UBERON_2002042	parapophysis 5	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001987	centrum 5	position
Friel_1994.xml	53	Orientation of parapophysis of fifth centrum	1	parapophysis of flfth centrum directed anteriorly	http://purl.obolibrary.org/obo/UBERON_2002042	parapophysis 5	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001987	centrum 5	position
Zanata_Vari_2005.xml	17	Position of anterior margin of nasal	0	falling short of lateral process of mesethmoid (= lateral ethmoid wing of Weitzman, 1962)	http://purl.obolibrary.org/obo/UBERON_0001681	nasal bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0011238	mesethmoid bone	position
Chen_1994.xml	10	Endopterygoid extending nearly to hyomandibula alongside metapterygoid	0	endopterygoid isolated from hyomandibula either by large distance or posteriorly blocked by large metapterygoid	http://purl.obolibrary.org/obo/UBERON_2000657	entopterygoid	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	position
Chen_1994.xml	10	Endopterygoid extending nearly to hyomandibula alongside metapterygoid	0	endopterygoid isolated from hyomandibula either by large distance or posteriorly blocked by large metapterygoid	http://purl.obolibrary.org/obo/UBERON_2000657	entopterygoid	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000240	metapterygoid	position
Bornbusch_1995.xml	3	Posterior nostril	0	in all but one silurid subgroup, the posterior nostril is located anterior to the eye	http://purl.obolibrary.org/obo/UBERON_2001426	posterior naris	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0000019	camera-type eye	position
Chen_1994.xml	10	Endopterygoid extending nearly to hyomandibula alongside metapterygoid	1	endopterygoid [= mesopterygoid in Gosline  (1975)] extended posteriorly along dorsal side of small metapterygoid nearly to hyomandibula	http://purl.obolibrary.org/obo/UBERON_2000657	entopterygoid	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	position
Chen_1994.xml	10	Endopterygoid extending nearly to hyomandibula alongside metapterygoid	1	endopterygoid [= mesopterygoid in Gosline  (1975)] extended posteriorly along dorsal side of small metapterygoid nearly to hyomandibula	http://purl.obolibrary.org/obo/UBERON_2000657	entopterygoid	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000240	metapterygoid	position
Chang_Maisey_2003.xml	24	First uroneural	1	failed to extend to second preural centrum	http://purl.obolibrary.org/obo/UBERON_2002064	uroneural 1	http://purl.obolibrary.org/obo/PATO_0001633	posterior to	http://purl.obolibrary.org/obo/UBERON_2000586	preural 2 vertebra	position
Bornbusch_1995.xml	3	Posterior nostril	1	in <i>Hemisilurus</i>, the posterior nostril is located posterodorsal to the eye	http://purl.obolibrary.org/obo/UBERON_2001426	posterior naris	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0000019	camera-type eye	position
Zanata_Vari_2005.xml	17	Position of anterior margin of nasal	1	extending anteriorly to overlie or extend beyond lateral process of mesethmoid	http://purl.obolibrary.org/obo/UBERON_0001681	nasal bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0011238	mesethmoid bone	position
Mayden_1989.xml	91	Dermopterotics	a	extend over dialator fossa	http://purl.obolibrary.org/obo/UBERON_2000663	extrascapula	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2002039	dilatator fossa	position
dePinna_1996.xml	13	Metapterygoid and endopterygoid	1	metapterygoid with well-defined thickening for ligamentous connection with endopterygoid	http://purl.org/phenoscape/uuid/95b39e0a-8b4c-4872-8b61-f3b0a21f31f6	[ligament and (part_of some metapterygoid)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000657	entopterygoid	structure
Mayden_1989.xml	91	Dermopterotics	b	no extension	http://purl.obolibrary.org/obo/UBERON_2000663	extrascapula	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2002039	dilatator fossa	position
Armbruster_2004.xml	208	Tentacules on pectoral fins (ordered)	1	small, partially detached from odontodes	http://purl.org/phenoscape/uuid/733cb29d-24d1-4807-b283-9d0f922dde50	[anatomical projection and (part_of some pectoral fin)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001622	odontode	structure
Bockman_1998.xml	237	Posição de saída do ramo epifiseano do canal supra-orbital	1	dorsal	http://purl.org/phenoscape/uuid/0c3fd376-edca-4491-9eeb-c877c1459333	[sensory canal and (part_of some supraorbital sensory canal)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001502	epiphyseal bar	position
