?matrix_label	?char_number	?char_label	?symbol	?state_label	?entity	?entity_label	?quality	?quality_label	?related_entity	?related_entity_label	?attributes
OLeary_et_al_2013.xml	3616	Metatarsals, Metatarsal III, length relative to metatarsal IV	0	MTT III longer	<http://purl.obolibrary.org/obo/UBERON_0003652>	metatarsal bone of digit 3	<http://purl.obolibrary.org/obo/PATO_0000573>	increased length	<http://purl.obolibrary.org/obo/UBERON_0003653>	metatarsal bone of digit 4	size
OLeary_et_al_2013.xml	3616	Metatarsals, Metatarsal III, length relative to metatarsal IV	2	MTT IV longer	<http://purl.obolibrary.org/obo/UBERON_0003652>	metatarsal bone of digit 3	<http://purl.obolibrary.org/obo/PATO_0000574>	decreased length	<http://purl.obolibrary.org/obo/UBERON_0003653>	metatarsal bone of digit 4	size
Ruta_and_Coates_2007.xml	273	Ilium 6	1	or more prominent than postacetabular buttress	<http://purl.obolibrary.org/obo/UBERON_4200039>	supraacetabular buttress	<http://purl.obolibrary.org/obo/PATO_0000586>	increased size	<http://purl.obolibrary.org/obo/UBERON_4100011>	postacetabular buttress	size
dePinna_etal_2007.xml	116	Association of pelvic fin to wall of abdomen	0	lacking medial membrane joining abdomen	<http://purl.obolibrary.org/obo/UBERON_4000173>	pelvic fin lepidotrichium	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002100>	trunk	structure
dePinna_etal_2007.xml	116	Association of pelvic fin to wall of abdomen	1	with medial membrane joining abdomen, membrane extending for one-quarter to one-third of distance along base of medial ray	<http://purl.obolibrary.org/obo/UBERON_4000173>	pelvic fin lepidotrichium	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002100>	trunk	structure
dePinna_etal_2007.xml	116	Association of pelvic fin to wall of abdomen	2	with medial membrane joining abdomen, membrane extending one-half to two-thirds of distance along base of medial ray	<http://purl.obolibrary.org/obo/UBERON_4000173>	pelvic fin lepidotrichium	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002100>	trunk	structure
Drewes_1984.xml	26	Carpal and tarsal fusion	1	tarsals fused	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	structure
Ruta_and_Coates_2007.xml	273	Ilium 6	0	Supraacetabular iliac buttress less prominent than postacetabular buttress	<http://purl.obolibrary.org/obo/UBERON_4200039>	supraacetabular buttress	<http://purl.obolibrary.org/obo/PATO_0000587>	decreased size	<http://purl.obolibrary.org/obo/UBERON_4100011>	postacetabular buttress	size
Chapleau_1993.xml	25	Fusion of hypural plates	0	no fusion of hypural plates	<http://purl.obolibrary.org/obo/UBERON_2000364>	hypural	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2000364>	hypural	structure
Lundberg_1992.xml	2	Orbital rim	1	united to cornea, eye subcutaneous	<http://purl.org/phenoscape/uuid/63a4e026-b7d0-47d9-a057-2fd7ecdc9d70>	[marginal zone of embryo and (part_of some orbit)]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0000964>	cornea	structure
Drewes_1984.xml	26	Carpal and tarsal fusion	2	tarsals unfused, paedomorphic	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	<http://purl.obolibrary.org/obo/PATO_0000651>	unfused from	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	structure
Drewes_1984.xml	26	Carpal and tarsal fusion	0	tarsals unfused (presumed ancestral state)	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	<http://purl.obolibrary.org/obo/PATO_0000651>	unfused from	<http://purl.obolibrary.org/obo/UBERON_0001447>	tarsal bone	structure
Schaefer_1991.xml	54	Neural arches of the vertebra	1	dermal plates anterior to the first dorsal-fin proximal radial are expanded and bear large ventromedial keels which contact the dorsal margins of the neural arches of vertebrae six through twelve	<http://purl.obolibrary.org/obo/UBERON_0003861>	neural arch	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_2002053>	bony plate	structure
Toledo-Piza_2000.xml	31	Ectopterygoid-mesethmoid contact	1	present	<http://purl.obolibrary.org/obo/UBERON_0011634>	ectopterygoid bone	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_0011238>	mesethmoid bone	structure
OConnor_etal.xml	154	Carpometacarpus, proximal ventral surface	1	raised ventral projection contiguous with minor metacarpal	<http://purl.org/phenoscape/uuid/8c605c82-6a5f-4bc3-9652-67c225a2aa02>	[proximal region and (part_of some (ventral surface and (part_of some carpometacarpus)))]	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_0003647>	metacarpal bone of digit 3	structure
dePinna_1996.xml	66	Posterior portion of Weberian lamina	0	tightly and extensively connected to the dorsal surface of the parapophysis of the fifth vertebra	<http://purl.org/phenoscape/uuid/29febe92-2ba2-40fe-91ff-8e300801bee8>	[anatomical projection and (part_of some Weberian apparatus)]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001732>	vertebral element 5	structure
Nesbitt_2011.xml	285	Proximal portion of the pubis:	0	articular surfaces with the ilium and the ischium continuous	<http://purl.org/phenoscape/uuid/fc628371-e97d-4745-a1a5-816590dc54af>	[proximal region and (part_of some pubis)]	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.org/phenoscape/uuid/76662f5f-579e-4008-b38b-537580c947b5>	[articular surface and (part_of some ilium)]	structure
Albert_2001.xml	194	Anal fin origin	0	anal-fin origin posterior to cleithrum of pectoral girdle	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0004741>	cleithrum	position
Albert_2001.xml	194	Anal fin origin	2	anal fin origin near branchial isthmus	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2000555>	opercular flap	position
Albert_2001.xml	194	Anal fin origin	1	anal-fin origin ventral to posterior margin of cleithrum	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0004741>	cleithrum	position
Scott_2005.xml	31	If metasternum ossified, shape	1	long, narrow and tapering markedly anteriorly to posteriorly, length up to 3.5 times maximum width	<http://purl.org/phenoscape/uuid/43f2b915-5ba8-48c6-91db-6006b906e7bb>	[xiphoid process and (bearer of some ossified)]	<http://purl.obolibrary.org/obo/PATO_0000122>	length	<http://purl.org/phenoscape/uuid/7f93a96a-2d6d-4fc3-b2cd-17503433d077>	[width and (inheres_in some xiphoid process)]	size
Poyato_Ariza_1996.xml	44	Neural arches anterior to the dorsal fin in adult specimens	1	autogenous, at least laterally	<http://purl.org/phenoscape/uuid/3a8ae8e4-8d59-4715-a487-da9efecb3109>	[neural arch and (anterior_to some dorsal fin)]	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.org/phenoscape/uuid/778be417-d5bb-41da-b1df-e27b32ee7f01>	[vertebral centrum and (anterior_to some dorsal fin)]	structure
Anderson_2007.xml	168	Pelvis	0	fused	<http://purl.obolibrary.org/obo/UBERON_0001275>	pubis	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001274>	ischium	structure
dePinna_etal_2007.xml	14	Condition of anterior and medial cartilages of palatine and their role in articulation of palatine with cranium	0	anterior and medial cartilages of palatine completely separated, with articulation of palatine with lateral ethmoid entirely by way of medial cartilage	<http://purl.obolibrary.org/obo/UBERON_2001690>	anterior cartilage of palatine	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2002009>	medial cartilage of palatine	structure
dePinna_etal_2007.xml	14	Condition of anterior and medial cartilages of palatine and their role in articulation of palatine with cranium	2	anterior and medial cartilages entirely united, without any differentiation between those components; articulation of palatine with lateral ethmoid entirely through anterior portion of cartilage	<http://purl.obolibrary.org/obo/UBERON_2001690>	anterior cartilage of palatine	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2002009>	medial cartilage of palatine	structure
Weitzman_Menezes_1998.xml	37	Anterior tip of pelvic bone of immatures and females	0	located near distal tip of second or third pleural rib	<http://purl.org/phenoscape/uuid/39d10611-3eae-47c3-a99d-a7ca0c8b8233>	[anterior margin and (part_of some (basipterygium bone and (part_of some female organism)))]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001878>	rib of vertebra 2	position
Mayden_1989.xml	67	Olfactory foramen	a	not bounded by short, laterally directed shelf of mesethmoid and lateral ethmoids	<http://purl.obolibrary.org/obo/UBERON_2001804>	olfactory nerve foramen	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/c856d023-eb39-4faa-9c3b-209b315fe5a8>	[anatomical projection and (part_of some lateral ethmoid)]	position
Mayden_1989.xml	67	Olfactory foramen	a	not bounded by short, laterally directed shelf of mesethmoid and lateral ethmoids	<http://purl.obolibrary.org/obo/UBERON_2001804>	olfactory nerve foramen	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/e4439ea8-77df-4814-8e97-b393e18117a6>	[anatomical projection and (part_of some mesethmoid bone)]	position
vari-1995.xml	4	Dorsal ramus of first infraorbital	1	interdigitating [interdigitations between the dorsal ramus of the first infraorbital and the ventral process of the supraorbital more pronounced...dorsal ramus is proportionally larger in <i>Ctenolucius</i> than<i> Boulengerella</i>]	<http://purl.org/phenoscape/uuid/8790f5d5-4821-44ea-ab02-f3c091082713>	[anatomical projection and (part_of some (dorsal region and (part_of some infraorbital 1)))]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.org/phenoscape/uuid/ac99c1d6-7870-4cad-a38f-38630286377e>	[anatomical projection and (part_of some (ventral region and (part_of some supraorbital bone)))]	structure
Mayden_1989.xml	67	Olfactory foramen	b	bounded by short, laterally directed shelf of mesethmoid and lateral ethmoids	<http://purl.obolibrary.org/obo/UBERON_2001804>	olfactory nerve foramen	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/38498985-0898-4798-aba1-d3c23d69ed64>	[anatomical projection and (part_of some lateral ethmoid)]	position
Mayden_1989.xml	67	Olfactory foramen	b	bounded by short, laterally directed shelf of mesethmoid and lateral ethmoids	<http://purl.obolibrary.org/obo/UBERON_2001804>	olfactory nerve foramen	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/7dc02010-d4d0-4b60-a992-76c9eb02accd>	[anatomical projection and (part_of some mesethmoid bone)]	position
Lucena-Menezes-1998.xml	2	Participation of anteroventral portion of second infraorbital on outer margin of circumorbital ring	0	full	<http://purl.obolibrary.org/obo/UBERON_2001407>	infraorbital 2	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001709>	infraorbital series	position
Lucena-Menezes-1998.xml	2	Participation of anteroventral portion of second infraorbital on outer margin of circumorbital ring	1	only partial	<http://purl.obolibrary.org/obo/UBERON_2001407>	infraorbital 2	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001709>	infraorbital series	position
Schaefer_1991.xml	15	Hyomandibular-metapterygoid suture	0	portions of the hyomandibula and metapterygoid make contact or at least closely approximate one another dorsal to the suture between these bones	<http://purl.obolibrary.org/obo/UBERON_0011606>	hyomandibular bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2000240>	metapterygoid	structure
Schaefer_1991.xml	15	Hyomandibular-metapterygoid suture	1	suture is restricted and not elongate; the bones do not closely approximate one another dorsal to the suture	<http://purl.obolibrary.org/obo/UBERON_0011606>	hyomandibular bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2000240>	metapterygoid	structure
Baldwin_Johnson_1996.xml	66	Anterior Epicentrals Closely Applied to Distal End of Epipleurals	0	All epicentrals attached to centrum or parapophyses	<http://purl.obolibrary.org/obo/UBERON_2001798>	epicentral	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0001075>	vertebral centrum	structure
Baldwin_Johnson_1996.xml	66	Anterior Epicentrals Closely Applied to Distal End of Epipleurals	0	All epicentrals attached to centrum or parapophyses	<http://purl.obolibrary.org/obo/UBERON_2001798>	epicentral	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0003109>	parapophysis	structure
Baldwin_Johnson_1996.xml	66	Anterior Epicentrals Closely Applied to Distal End of Epipleurals	1	Anterior epicentrals attached to distal end of epipleurals	<http://purl.obolibrary.org/obo/UBERON_2001798>	epicentral	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.org/phenoscape/uuid/37bee6f6-e988-41fa-962e-e95ffedd3fdd>	[distal side and (part_of some epipleural)]	structure
Anderson_2007.xml	128	Trunk arches	1	fused	<http://purl.org/phenoscape/uuid/b081e89b-06e6-4b99-944d-f251ba473c66>	[left side and (part_of some (arch of centrum of vertebra and (part_of some trunk vertebra)))]	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.org/phenoscape/uuid/346b6171-67f6-4c9d-91c3-f06b4d69d7db>	[right side and (part_of some (arch of centrum of vertebra and (part_of some trunk vertebra)))]	structure
Cavender&Coburn_1992.xml	17	Anterior (free) supraneural	0	not in contact with neural complex	<http://purl.obolibrary.org/obo/UBERON_2000442>	supraneural bone	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2001363>	neural complex	structure
Poyato_Ariza_1996.xml	67	Haemal arches anterior to second preural centrum in adult specimens	0	fused to their centrum, at least lateraily	<http://purl.org/phenoscape/uuid/d674a8da-6d23-4874-97f5-bec1c3b73916>	[hemal arch and (anterior_to some preural 2 vertebra)]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001075>	vertebral centrum	structure
Smith_1992.xml	10	4th and 5th arches and spines	0	only 4th a part of Weberian neural complex	<http://purl.obolibrary.org/obo/UBERON_0003861>	neural arch	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001188>	Weberian apparatus	structure
Smith_1992.xml	10	4th and 5th arches and spines	2	5th significantly articulated to neural complex	<http://purl.obolibrary.org/obo/UBERON_0003861>	neural arch	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001188>	Weberian apparatus	structure
Smith_1992.xml	10	4th and 5th arches and spines	1	5th with zygapophysis to neural complex	<http://purl.obolibrary.org/obo/UBERON_0003861>	neural arch	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001188>	Weberian apparatus	structure
OConnor_etal.xml	177	Ilium/ischium, distal co-ossification to completely enclose the ilioischiadic fenestra	0	absent	<http://purl.org/phenoscape/uuid/2594043a-bfec-4776-9cb2-959cefab31a5>	[distal region and (part_of some ilium)]	<http://purl.obolibrary.org/obo/PATO_0000651>	unfused from	<http://purl.org/phenoscape/uuid/849b4bb3-83b6-44df-bfad-e9ac51ba727a>	[distal region and (part_of some ischium)]	structure
Scott_2005.xml	113	Flange (crista lateralis sensu Gaupp, 1896) on dorsolateral surface of humerus of mature male	1	present proximally, large	<http://purl.obolibrary.org/obo/UBERON_3000836>	crista lateralis humeri	<http://purl.obolibrary.org/obo/PATO_0001195>	proximal to	<http://purl.obolibrary.org/obo/UBERON_0004411>	proximal epiphysis of humerus	position
