File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label						File	Character Number	Character Label												File	Character Number	Character Label															pectoral girdle (more than one element)				scapula			coracoid					clavicle				interclavicle				cliethrum				sternum				humerus				ulna				radius			carpals					metacarpals				phalanges		pelvic girdle (more than one element)			ilium			pubis		ischium		femur		tibia		fibula		tarsal					metatarsals				phalanges				digits		
Maisey_1981.xml	261	(Q8.) Dorsal and anal fin-rays equal in number to their supports	1	dorsal and anal fin-rays equal in number to their supports	UBERON_4000176	anal fin lepidotrichium	PATO_0000070	count						Cloutier_Arratia_2004.xml	114	"Branchiostegal rays per side, number of (COATES 1999, char. 12; DIETZE 2000, char. 39; LUND et al. 1995, char. 61 in part; CLOUTIER & AHLBERG 1996, char. 63; ZHU & SCHULTZE 2001, char. 106)"																								Ruta_and_Coates_2007.xml	294	Tarsus 5 Distal tarsal ossifications between tibiale and digits																																																																																				
Shirai_1996.xml	85	Anal fin skeleton composed of	0	the basal cartilage and radials	UBERON_2001671	anal fin radial bone	PATO_0000467	present						Cloutier_Arratia_2004.xml	111	"Branchiostegals rays (LUND et al. 1995, char. 62 in part; CLOUTIER & AHLBERG 1996, char. 62; DIETZE 2000, char. 39; SCHULTZE & CUMBAA 2001, char. 87; ZHU & SCHULTZE 2001, char. 105)"																								Ruta_and_Coates_2007.xml	286	"Tibia 6 Outline of tibia medial margin shaped like a distinct, subsemicircular embayment contributing to interepipodial space and the diameter of which is less than one-third of bone length"																																																																																				
Shirai_1996.xml	85	Anal fin skeleton composed of	1	segmented radials only	UBERON_2001671	anal fin radial bone	PATO_0000467	present						Scott_2005.xml	135	"Breeding male, length of Digit IV of hand"																								Ruta_and_Coates_2007.xml	287	Tibia 7																																																																																				
Coates_Sequiera_2001.xml	17	Anal fin supported by radials external to body wall	0	absent	UBERON_2001671	anal fin radial bone	PATO_0002261	located in						Scott_2005.xml	134	"Breeding males, subterminal spike formed from Metacarpal II"																								Ruta_and_Coates_2007.xml	271	Ulna 1 Olecranon process																																																																																				
Coates_Sequiera_2001.xml	17	Anal fin supported by radials external to body wall	1	present	UBERON_2001671	anal fin radial bone	PATO_0002483	external to						Ruta_2011.xml	58	Broad shallow proximal depression for scapulohumeral muscle insertion																								Ruta_and_Bolt_2006.xml	230	Femur 1																																																																																				
de_Carvalho_1996.xml	51	Anal fin skeleton composition	0	composed of basal cartilage and radials	UBERON_2201671	anal fin radial cartilage	PATO_0000467	present						OConnor_etal.xml	91	"Broad, deep fossa on the dorsal surface of the coracoid (dorsal coracoidal fossa)"																								Ruta_and_Bolt_2006.xml	231	Femur 2																																																																																				
de_Carvalho_1996.xml	51	Anal fin skeleton composition	1	composed of radials only	UBERON_2201671	anal fin radial cartilage	PATO_0000467	present						Gauthier_etal_1988.xml	198	Calcaneal tuber 																								Ruta_and_Bolt_2006.xml	232	Femur 3																																																																																				
Maisey_1981.xml	212	(L1.) Pelvic and anal spines in all taxa; paired intermediate spines in most	0	absent	UBERON_2002262	anal fin spine	PATO_0000462	absent						Benson_2012.xml	239	"Calcaneum (fibulare), proportions"																								Ruta_and_Bolt_2006.xml	233	Femur 4																																																																																				
Maisey_1981.xml	212	(L1.) Pelvic and anal spines in all taxa; paired intermediate spines in most	1	present	UBERON_2002262	anal fin spine	PATO_0000467	present						Nesbitt_2011.xml	372	"Calcaneum, articular facets for the fibula and astragalus:"																								Ruta_and_Bolt_2006.xml	234	Femur 5																																																																																				
Brazeau_2009.xml	124	Anal fin spine	0	absent	UBERON_2002262	anal fin spine	PATO_0000462	absent						Nesbitt_2011.xml	378	"Calcaneum, articular surface for the fibula: "																								Ruta_and_Bolt_2006.xml	236	Fibula 1																																																																																				
Brazeau_2009.xml	124	Anal fin spine	1	present	UBERON_2002262	anal fin spine	PATO_0000467	present						Nesbitt_2011.xml	380	"Calcaneum, articular surfaces for fibula and distal tarsal IV:"																								Ruta_and_Bolt_2006.xml	237	Fibula 3																																																																																				
Davis_et_al_2012.xml	127	Anal fin spine	0	Absent	UBERON_2002262	anal fin spine	PATO_0000462	absent						Nesbitt_2011.xml	374	"Calcaneum, calcaneal tuber, distal end:"																								Ruta_and_Bolt_2006.xml	238	Fibula 4																																																																																				
Davis_et_al_2012.xml	127	Anal fin spine	1	Present	UBERON_2002262	anal fin spine	PATO_0000467	present						Nesbitt_2011.xml	375	"Calcaneum, calcaneal tuber, distal end: "																																																																																																														
Hanke_Wilson_2004.xml	58	Anal fin spine insertion	0	"shallow, inserted into the skin"	UBERON_2002262	anal fin spine	PATO_0000140	position						Nesbitt_2011.xml	377	"Calcaneum, calcaneal tuber, orientation relative to the transverse plane:"																																																																																																														
Hanke_Wilson_2004.xml	58	Anal fin spine insertion	1	"deep, prominent insertion area"	UBERON_2002262	anal fin spine	PATO_0000140	position						Nesbitt_2011.xml	376	"Calcaneum, calcaneal tuber, shaft proportions at the mid-shaft of the tuber:"																																																																																																														
Cannatella_1985.xml	12	ANGLECOR - Orientation of long axis of coracoid to longitudinal axis of body.	0	62-80 degrees	BSPO_0000010 and (BSPO_passes_through some UBERON_0004743)	anatomical axis and (BSPO_passes_through some coracoid bone)	PATO_0000133	orientation						Nesbitt_2011.xml	373	"Calcaneum, calcaneal tuber:"																																																																																																														
Cannatella_1985.xml	12	ANGLECOR - Orientation of long axis of coracoid to longitudinal axis of body.	1	53-55 degrees	BSPO_0000010 and (BSPO_passes_through some UBERON_0004743)	anatomical axis and (BSPO_passes_through some coracoid bone)	PATO_0000133	orientation						Martinez_2011.xml	131	"Calcaneum, distal articular surface, form"																																																																																																														
Cannatella_1985.xml	12	ANGLECOR - Orientation of long axis of coracoid to longitudinal axis of body.	2	33-48 degrees	BSPO_0000010 and (BSPO_passes_through some UBERON_0004743)	anatomical axis and (BSPO_passes_through some coracoid bone)	PATO_0000133	orientation						Martinez_2011.xml	130	"Calcaneum, fibular facet, form"																																																																																																														
Baez_Moura_Gomez_2009.xml	55	Clavicle orientation	0	directed anteriorly	BSPO_0000010 and (BFO_0000052 some UBERON_0001105)	anatomical axis and (inheres in some clavicle)	b2753742-9020-4e6e-8b96-ccce5f669080	b2753742-9020-4e6e-8b96-ccce5f669080						Martinez_2011.xml	128	"Calcaneum, medial process, size (correlated with width of distal articular surface)"																																																																																																														
Baez_Moura_Gomez_2009.xml	55	Clavicle orientation	1	perpendicular to sagittal plane	BSPO_0000010 and (BFO_0000052 some UBERON_0001105)	anatomical axis and (inheres in some clavicle)	PATO_0002434	perpendicular to						Martinez_2011.xml	129	"Calcaneum, posterior tuber"																																																																																																														
Ruta_2011.xml	35	Glenoid	0	greater axis oriented mostly horizontally 	BSPO_0000010 and (BFO_0000050 some UBERON_0006657)	anatomical axis and (part of some glenoid fossa)	PATO_0001855	horizontal						Nesbitt_2011.xml	379	"Calcaneum, shape:"																																																																																																														
Ruta_2011.xml	35	Glenoid	1	or obliquely 	BSPO_0000010 and (BFO_0000050 some UBERON_0006657)	anatomical axis and (part of some glenoid fossa)	PATO_0002481	oblique orientation						Nesbitt_2011.xml	371	"Calcaneum, ventral articular surface for distal tarsal 4 and the distal end of the tuber:"																																																																																																														
Benson_2012.xml	185	"Coracoid, foramen on posterodorsal surface between glenoid and triceps process"	0	absent	UBERON_0004111 and (BFO_0000050 some (BSPO_0000028 and (BFO_0000050 some UBERON_0004743)))	anatomical conduit and (part of some (postero-lateral region and (part of some coracoid bone)))	PATO_0000462	absent						DiDario_2004.xml	32	Canal extra-escapular fusionado no parietal																																																																																																														
Benson_2012.xml	185	"Coracoid, foramen on posterodorsal surface between glenoid and triceps process"	1	present	UBERON_0004111 and (BFO_0000050 some (BSPO_0000028 and (BFO_0000050 some UBERON_0004743)))	anatomical conduit and (part of some (postero-lateral region and (part of some coracoid bone)))	PATO_0000467	present						DiDario_2004.xml	71	"Canal sensorial superficial do pterótico (Grande, 1985#q)"																																																																																																														
